customer_id,date,month,month_num,day_of_week,quarter,age,gender,region,occupation,segment,product,channel,amount,balance,tenure_months,num_products,monthly_txn,credit_score,satisfaction,fees_paid,churned,is_fraud
CUST-04858,2024-08-15,August,8,Thursday,Q3,21,Female,Abuja,Engineer,Student,Insurance Plan,USSD,37000,361000,10,3,36,547,7.1,100,No,No
CUST-04859,2024-11-08,November,11,Friday,Q4,34,Female,Lagos,Teacher,Retail,Current Account,Web Portal,38000,232000,28,2,7,672,6.9,100,No,No
CUST-04860,2024-03-21,March,3,Thursday,Q1,46,Female,Ibadan,Entrepreneur,SME,Savings Account,Web Portal,139000,1696000,19,2,18,693,5.0,200,No,No
CUST-04861,2024-05-11,May,5,Saturday,Q2,60,Female,Enugu,Entrepreneur,SME,Insurance Plan,Agent Banking,38000,171000,120,2,41,615,9.4,100,No,No
CUST-04862,2024-08-28,August,8,Wednesday,Q3,30,Male,Enugu,Trader,SME,Fixed Deposit,Mobile App,758000,7381000,35,1,20,639,8.2,800,No,No
CUST-04863,2024-08-26,August,8,Monday,Q3,37,Male,Port Harcourt,Trader,SME,Fixed Deposit,USSD,425000,2940000,76,1,3,676,5.9,800,No,No
CUST-04864,2024-01-16,January,1,Tuesday,Q1,34,Male,Ibadan,Student,Student,Investment Fund,Mobile App,28000,29000,79,1,39,302,7.6,0,No,No
CUST-04865,2024-11-21,November,11,Thursday,Q4,32,Male,Enugu,Entrepreneur,SME,Mortgage,Mobile App,82000,1019000,29,1,20,547,8.6,100,No,No
CUST-04866,2024-02-05,February,2,Monday,Q1,38,Male,Ibadan,Entrepreneur,SME,Credit Card,USSD,142000,614000,28,2,7,436,6.2,300,No,No
CUST-04867,2024-03-23,March,3,Saturday,Q1,33,Male,Port Harcourt,Teacher,Retail,Fixed Deposit,Branch,131000,501000,5,2,34,594,6.7,400,Yes,No
CUST-04868,2024-05-16,May,5,Thursday,Q2,53,Male,Lagos,Doctor,Premium,Insurance Plan,USSD,8195000,120701000,64,1,34,735,8.3,16400,No,No
CUST-04869,2024-05-14,May,5,Tuesday,Q2,45,Female,Port Harcourt,Farmer,Retail,Mobile Loan,Web Portal,252000,1962000,12,5,3,562,5.2,400,No,No
CUST-04870,2024-01-17,January,1,Wednesday,Q1,32,Female,Ibadan,Engineer,Premium,Investment Fund,Web Portal,1340000,9470000,68,2,20,671,8.2,2000,Yes,No
CUST-04871,2024-02-29,February,2,Thursday,Q1,23,Female,Enugu,Teacher,Student,Insurance Plan,Mobile App,16000,181000,51,2,32,324,8.2,0,No,No
CUST-04872,2024-08-05,August,8,Monday,Q3,20,Female,Port Harcourt,Farmer,Student,Savings Account,USSD,11000,26000,5,5,34,569,5.9,0,No,No
CUST-04873,2024-06-01,June,6,Saturday,Q2,18,Male,Lagos,Doctor,Student,Mortgage,Mobile App,11000,76000,58,2,28,328,10.0,0,Yes,No
CUST-04874,2024-03-24,March,3,Sunday,Q1,28,Male,Kano,Engineer,Retail,Credit Card,Mobile App,580000,2999000,32,4,3,631,10.0,600,Yes,No
CUST-04875,2024-08-19,August,8,Monday,Q3,50,Female,Kano,Doctor,Corporate,Savings Account,Branch,386000,2019000,15,1,33,629,6.6,1200,No,No
CUST-04876,2024-12-15,December,12,Sunday,Q4,27,Male,Lagos,Accountant,Retail,Mortgage,Mobile App,30000,179000,84,3,5,437,7.0,0,No,No
CUST-04877,2024-03-30,March,3,Saturday,Q1,41,Male,Kano,Entrepreneur,SME,Current Account,USSD,120000,979000,17,3,19,635,8.4,200,Yes,No
CUST-04878,2024-06-01,June,6,Saturday,Q2,40,Male,Enugu,Entrepreneur,SME,Mortgage,Agent Banking,269000,1833000,12,3,27,618,6.3,700,No,No
CUST-04879,2024-06-04,June,6,Tuesday,Q2,19,Male,Ibadan,Accountant,Student,Mobile Loan,USSD,12000,120000,16,2,2,372,6.2,0,No,No
CUST-04880,2024-08-21,August,8,Wednesday,Q3,56,Male,Ibadan,Lawyer,Premium,Credit Card,Branch,885000,2795000,88,5,3,727,8.8,2700,No,No
CUST-04881,2024-05-16,May,5,Thursday,Q2,19,Female,Enugu,Lawyer,Student,Insurance Plan,Mobile App,4000,15000,109,2,17,568,6.8,0,No,No
CUST-04882,2024-12-11,December,12,Wednesday,Q4,35,Female,Kano,Accountant,Premium,Savings Account,Branch,1721000,13188000,91,1,32,632,8.3,5200,No,No
CUST-04883,2024-11-05,November,11,Tuesday,Q4,25,Female,Enugu,Trader,SME,Investment Fund,Mobile App,63000,799000,61,3,28,437,3.9,100,Yes,No
CUST-04884,2024-08-22,August,8,Thursday,Q3,45,Female,Lagos,Accountant,Corporate,Current Account,Mobile App,537000,1313000,31,4,13,644,5.4,500,No,No
CUST-04885,2024-01-07,January,1,Sunday,Q1,21,Female,Lagos,Teacher,Student,Current Account,Web Portal,9000,52000,91,1,39,528,6.8,0,No,No
CUST-04886,2024-04-12,April,4,Friday,Q2,50,Female,Abuja,Civil Servant,Retail,Mortgage,Branch,73000,109000,48,5,35,447,8.2,200,No,No
CUST-04887,2024-07-08,July,7,Monday,Q3,47,Female,Kano,Student,Student,Investment Fund,USSD,63000,206000,105,5,20,354,6.7,100,No,No
CUST-04888,2024-03-12,March,3,Tuesday,Q1,20,Female,Enugu,Civil Servant,Student,Mortgage,Web Portal,5000,12000,17,1,13,610,4.2,0,No,No
CUST-04889,2024-05-12,May,5,Sunday,Q2,44,Male,Port Harcourt,Accountant,Premium,Savings Account,Mobile App,981000,12768000,5,4,44,766,7.9,1000,Yes,No
CUST-04890,2024-03-30,March,3,Saturday,Q1,67,Male,Ibadan,Entrepreneur,SME,Current Account,Branch,525000,7682000,71,1,7,452,6.7,1600,Yes,No
CUST-04891,2024-08-11,August,8,Sunday,Q3,37,Male,Abuja,Farmer,Retail,Insurance Plan,Mobile App,81000,959000,56,1,38,719,8.7,100,No,No
CUST-04892,2024-04-23,April,4,Tuesday,Q2,60,Male,Lagos,Accountant,Premium,Current Account,USSD,300000,3690000,5,1,1,486,4.4,600,Yes,No
CUST-04893,2024-03-15,March,3,Friday,Q1,31,Male,Abuja,Trader,SME,Savings Account,Agent Banking,298000,1360000,59,4,21,746,4.9,700,No,No
CUST-04894,2024-09-15,September,9,Sunday,Q3,19,Female,Port Harcourt,Accountant,Student,Mobile Loan,Web Portal,31000,294000,87,1,11,598,7.8,0,No,No
CUST-04895,2024-01-25,January,1,Thursday,Q1,32,Female,Lagos,Doctor,Premium,Investment Fund,Agent Banking,378000,3606000,67,4,39,704,7.3,900,Yes,No
CUST-04896,2024-02-02,February,2,Friday,Q1,54,Male,Lagos,Engineer,Premium,Fixed Deposit,Branch,456000,6378000,15,3,16,591,6.1,1400,No,No
CUST-04897,2024-03-23,March,3,Saturday,Q1,45,Female,Lagos,Accountant,Corporate,Credit Card,Branch,1222000,13415000,26,1,1,765,5.9,3700,Yes,No
CUST-04898,2024-02-13,February,2,Tuesday,Q1,35,Male,Lagos,Accountant,Premium,Insurance Plan,Branch,953000,11173000,40,2,34,703,7.5,2900,No,No
CUST-04899,2024-12-18,December,12,Wednesday,Q4,41,Male,Port Harcourt,Civil Servant,Retail,Investment Fund,USSD,23000,270000,33,4,4,576,9.5,0,No,No
CUST-04900,2024-08-26,August,8,Monday,Q3,22,Male,Lagos,Doctor,Student,Mobile Loan,Mobile App,31000,446000,28,1,8,478,5.1,0,No,No
CUST-04901,2024-07-03,July,7,Wednesday,Q3,39,Female,Port Harcourt,Teacher,Retail,Investment Fund,Agent Banking,123000,555000,89,1,11,793,8.0,300,Yes,No
CUST-04902,2024-05-19,May,5,Sunday,Q2,54,Female,Kano,Civil Servant,Retail,Mortgage,USSD,120000,1373000,59,3,20,776,6.8,200,No,No
CUST-04903,2024-02-18,February,2,Sunday,Q1,43,Male,Lagos,Student,Student,Current Account,Web Portal,21000,266000,118,1,1,584,7.8,0,No,No
CUST-04904,2024-05-19,May,5,Sunday,Q2,43,Female,Kano,Accountant,Premium,Insurance Plan,USSD,1427000,1444000,65,1,12,722,8.7,2900,No,No
CUST-04905,2024-12-18,December,12,Wednesday,Q4,24,Male,Enugu,Trader,Student,Credit Card,USSD,4000,8000,9,1,17,332,5.2,0,No,No
CUST-04906,2024-10-03,October,10,Thursday,Q4,21,Male,Kano,Farmer,Student,Credit Card,Mobile App,8000,116000,115,3,15,317,6.6,0,No,No
CUST-04907,2024-10-31,October,10,Thursday,Q4,18,Female,Enugu,Student,Student,Investment Fund,Mobile App,7000,87000,24,1,30,537,7.3,0,No,No
CUST-04908,2024-09-27,September,9,Friday,Q3,47,Female,Kano,Farmer,Retail,Current Account,Web Portal,237000,381000,103,2,26,592,5.8,400,No,No
CUST-04909,2024-06-16,June,6,Sunday,Q2,24,Male,Abuja,Engineer,Student,Mortgage,USSD,35000,161000,46,1,44,592,10.0,100,No,No
CUST-04910,2024-03-18,March,3,Monday,Q1,47,Male,Enugu,Engineer,Premium,Investment Fund,Web Portal,1733000,25071000,50,1,34,659,4.8,2600,Yes,No
CUST-04911,2024-12-09,December,12,Monday,Q4,53,Female,Lagos,Civil Servant,Retail,Insurance Plan,Branch,194000,2358000,65,1,39,662,7.0,600,Yes,No
CUST-04912,2024-08-23,August,8,Friday,Q3,18,Male,Ibadan,Farmer,Student,Insurance Plan,Mobile App,44000,293000,32,2,15,361,6.5,0,Yes,No
CUST-04913,2024-06-20,June,6,Thursday,Q2,41,Male,Lagos,Engineer,Premium,Fixed Deposit,Mobile App,444000,2825000,86,2,7,685,4.3,400,Yes,No
CUST-04914,2024-10-06,October,10,Sunday,Q4,43,Male,Abuja,Lawyer,Corporate,Current Account,Branch,28825000,253216000,74,5,37,765,5.9,86500,Yes,No
CUST-04915,2024-10-13,October,10,Sunday,Q4,50,Female,Abuja,Lawyer,Corporate,Fixed Deposit,Mobile App,1031000,11145000,10,2,34,681,8.5,1000,No,No
CUST-04916,2024-08-07,August,8,Wednesday,Q3,21,Female,Enugu,Accountant,Student,Mortgage,Mobile App,5000,49000,73,2,33,542,4.6,0,No,No
CUST-04917,2024-10-25,October,10,Friday,Q4,33,Male,Port Harcourt,Farmer,Retail,Savings Account,Branch,27000,77000,64,1,9,634,9.3,100,Yes,No
CUST-04918,2024-06-14,June,6,Friday,Q2,49,Female,Kano,Doctor,Corporate,Investment Fund,Branch,17661000,143305000,5,4,28,827,8.0,53000,No,No
CUST-04919,2024-09-13,September,9,Friday,Q3,18,Male,Enugu,Civil Servant,Student,Credit Card,Web Portal,30000,39000,61,4,5,489,7.6,0,Yes,No
CUST-04920,2024-05-12,May,5,Sunday,Q2,27,Male,Kano,Civil Servant,Retail,Mortgage,Mobile App,119000,798000,83,5,38,607,5.8,100,No,No
CUST-04921,2024-07-10,July,7,Wednesday,Q3,30,Female,Ibadan,Entrepreneur,SME,Current Account,Agent Banking,289000,1860000,97,3,6,692,8.8,700,No,No
CUST-04922,2024-11-21,November,11,Thursday,Q4,41,Male,Ibadan,Doctor,Corporate,Credit Card,Mobile App,1121000,2791000,96,3,24,822,6.9,1100,No,No
CUST-04923,2024-02-04,February,2,Sunday,Q1,45,Female,Port Harcourt,Entrepreneur,SME,Savings Account,Mobile App,134000,1966000,117,5,12,743,9.4,100,No,No
CUST-04924,2024-01-28,January,1,Sunday,Q1,54,Male,Ibadan,Trader,SME,Current Account,Agent Banking,109000,143000,109,1,35,517,6.9,300,No,No
CUST-04925,2024-10-25,October,10,Friday,Q4,59,Male,Port Harcourt,Farmer,Retail,Insurance Plan,USSD,422000,444000,113,4,45,642,9.1,800,No,No
CUST-04926,2024-11-03,November,11,Sunday,Q4,33,Female,Lagos,Teacher,Retail,Mortgage,Agent Banking,263000,1049000,58,3,5,608,6.1,700,No,No
CUST-04927,2024-01-08,January,1,Monday,Q1,32,Female,Kano,Lawyer,Corporate,Mortgage,USSD,1809000,10454000,23,2,35,782,6.3,3600,No,No
CUST-04928,2024-06-27,June,6,Thursday,Q2,36,Male,Port Harcourt,Farmer,Retail,Current Account,Branch,141000,1216000,36,3,42,554,5.8,400,No,No
CUST-04929,2024-06-07,June,6,Friday,Q2,49,Male,Kano,Teacher,Retail,Mortgage,Branch,198000,887000,119,3,25,444,7.6,600,No,No
CUST-04930,2024-07-26,July,7,Friday,Q3,23,Female,Abuja,Doctor,Student,Fixed Deposit,Branch,10000,37000,3,5,38,487,7.2,0,Yes,No
CUST-04931,2024-08-21,August,8,Wednesday,Q3,40,Female,Kano,Doctor,Premium,Mobile Loan,Web Portal,443000,6160000,107,1,8,504,4.0,700,No,No
CUST-04932,2024-08-05,August,8,Monday,Q3,46,Male,Ibadan,Teacher,Retail,Mortgage,Web Portal,534000,5357000,39,4,15,567,2.6,800,No,No
CUST-04933,2024-01-04,January,1,Thursday,Q1,34,Female,Ibadan,Doctor,Corporate,Mobile Loan,Branch,992000,9989000,63,1,33,720,8.5,3000,No,No
CUST-04934,2024-04-10,April,4,Wednesday,Q2,30,Female,Port Harcourt,Trader,SME,Mobile Loan,Web Portal,313000,4365000,83,3,24,516,9.3,500,Yes,No
CUST-04935,2024-01-05,January,1,Friday,Q1,45,Male,Port Harcourt,Trader,SME,Savings Account,Branch,327000,327000,41,2,5,608,4.4,1000,Yes,No
CUST-04936,2024-10-17,October,10,Thursday,Q4,45,Female,Port Harcourt,Doctor,Corporate,Current Account,Branch,1515000,9016000,15,4,37,744,6.9,4500,No,No
CUST-04937,2024-10-01,October,10,Tuesday,Q4,24,Male,Kano,Engineer,Student,Current Account,Mobile App,8000,14000,90,3,36,335,8.9,0,No,No
CUST-04938,2024-01-21,January,1,Sunday,Q1,29,Male,Lagos,Civil Servant,Retail,Investment Fund,Mobile App,2274000,6821000,118,5,22,585,4.2,2300,Yes,No
CUST-04939,2024-04-07,April,4,Sunday,Q2,25,Female,Abuja,Civil Servant,Retail,Mobile Loan,Mobile App,191000,1498000,2,4,30,721,8.9,200,No,No
CUST-04940,2024-11-15,November,11,Friday,Q4,40,Male,Lagos,Farmer,Retail,Mortgage,USSD,147000,464000,12,3,40,435,7.5,300,No,No
CUST-04941,2024-12-30,December,12,Monday,Q4,39,Female,Enugu,Doctor,Corporate,Investment Fund,Web Portal,5026000,38835000,12,1,45,829,7.9,7500,No,No
CUST-04942,2024-04-13,April,4,Saturday,Q2,35,Male,Abuja,Teacher,Retail,Current Account,Agent Banking,82000,988000,67,2,1,693,7.3,200,No,No
CUST-04943,2024-11-30,November,11,Saturday,Q4,33,Female,Enugu,Teacher,Retail,Investment Fund,Branch,282000,1811000,42,2,12,631,6.4,800,No,No
CUST-04944,2024-05-03,May,5,Friday,Q2,32,Female,Enugu,Trader,SME,Savings Account,Branch,264000,312000,78,2,27,528,4.8,800,No,No
CUST-04945,2024-01-25,January,1,Thursday,Q1,56,Female,Lagos,Accountant,Premium,Investment Fund,Agent Banking,927000,7937000,87,1,39,750,8.3,2300,No,No
CUST-04946,2024-02-15,February,2,Thursday,Q1,36,Female,Abuja,Trader,SME,Mortgage,Web Portal,2524000,18882000,35,1,16,614,7.4,3800,No,No
CUST-04947,2024-04-11,April,4,Thursday,Q2,31,Female,Abuja,Lawyer,Premium,Fixed Deposit,Mobile App,3685000,17119000,64,4,24,685,6.6,3700,No,No
CUST-04948,2024-10-25,October,10,Friday,Q4,55,Female,Lagos,Farmer,Retail,Investment Fund,Mobile App,49000,419000,65,2,3,729,6.5,0,No,No
CUST-04949,2024-10-30,October,10,Wednesday,Q4,40,Male,Lagos,Teacher,Retail,Investment Fund,Mobile App,99000,1444000,20,2,35,666,8.0,100,No,No
CUST-04950,2024-10-27,October,10,Sunday,Q4,31,Male,Enugu,Trader,SME,Fixed Deposit,Branch,129000,1183000,58,5,35,430,8.7,400,No,No
CUST-04951,2024-09-04,September,9,Wednesday,Q3,23,Male,Kano,Civil Servant,Student,Current Account,Web Portal,33000,144000,23,1,18,456,6.6,0,No,No
CUST-04952,2024-09-18,September,9,Wednesday,Q3,21,Male,Ibadan,Civil Servant,Student,Current Account,Branch,16000,17000,72,2,7,434,4.2,0,No,No
CUST-04953,2024-03-26,March,3,Tuesday,Q1,53,Female,Enugu,Doctor,Premium,Mobile Loan,Mobile App,1173000,14297000,93,1,25,677,5.4,1200,No,No
CUST-04954,2024-05-21,May,5,Tuesday,Q2,40,Female,Abuja,Doctor,Premium,Mobile Loan,Agent Banking,407000,5673000,11,3,42,611,9.0,1000,Yes,No
CUST-04955,2024-06-06,June,6,Thursday,Q2,31,Female,Abuja,Civil Servant,Retail,Insurance Plan,Web Portal,316000,1707000,78,3,21,606,7.1,500,No,No
CUST-04956,2024-12-16,December,12,Monday,Q4,40,Male,Abuja,Entrepreneur,SME,Mortgage,Branch,384000,4216000,102,4,39,558,9.7,1200,No,No
CUST-04957,2024-08-26,August,8,Monday,Q3,42,Female,Enugu,Lawyer,Premium,Mortgage,USSD,119000,629000,76,1,43,527,5.6,200,No,No
CUST-04958,2024-04-16,April,4,Tuesday,Q2,39,Female,Lagos,Teacher,Retail,Insurance Plan,USSD,381000,663000,85,1,14,630,5.0,800,No,No
CUST-04959,2024-10-21,October,10,Monday,Q4,18,Male,Enugu,Engineer,Student,Insurance Plan,USSD,23000,302000,59,2,7,543,5.6,0,No,No
CUST-04960,2024-08-27,August,8,Tuesday,Q3,43,Male,Kano,Civil Servant,Retail,Fixed Deposit,Branch,41000,501000,67,3,8,450,6.9,100,No,No
CUST-04961,2024-08-20,August,8,Tuesday,Q3,43,Male,Abuja,Civil Servant,Retail,Mortgage,Agent Banking,194000,670000,83,2,5,644,9.4,500,Yes,No
CUST-04962,2024-01-31,January,1,Wednesday,Q1,26,Male,Lagos,Doctor,Retail,Credit Card,USSD,82000,852000,34,4,3,717,8.8,200,No,No
CUST-04963,2024-01-29,January,1,Monday,Q1,20,Female,Kano,Farmer,Student,Mobile Loan,Mobile App,67000,442000,75,2,8,304,9.5,100,Yes,No
CUST-04964,2024-08-05,August,8,Monday,Q3,53,Female,Port Harcourt,Lawyer,Corporate,Savings Account,Mobile App,4490000,18360000,12,1,22,644,7.9,4500,No,No
CUST-04965,2024-12-18,December,12,Wednesday,Q4,66,Male,Kano,Accountant,Premium,Credit Card,USSD,1988000,27820000,21,5,29,439,4.0,4000,No,No
CUST-04966,2024-06-12,June,6,Wednesday,Q2,28,Male,Kano,Engineer,Retail,Fixed Deposit,USSD,460000,1318000,19,1,18,668,8.3,900,No,No
CUST-04967,2024-02-14,February,2,Wednesday,Q1,30,Male,Abuja,Engineer,Retail,Mobile Loan,USSD,79000,506000,60,1,44,791,4.4,200,Yes,No
CUST-04968,2024-09-29,September,9,Sunday,Q3,44,Female,Lagos,Engineer,Premium,Savings Account,Web Portal,407000,4696000,102,1,13,472,6.7,600,No,No
CUST-04969,2024-06-20,June,6,Thursday,Q2,36,Female,Port Harcourt,Teacher,Retail,Current Account,Branch,175000,972000,72,2,33,481,9.6,500,Yes,No
CUST-04970,2024-11-21,November,11,Thursday,Q4,41,Male,Ibadan,Teacher,Retail,Mobile Loan,Mobile App,153000,525000,19,1,2,487,7.1,200,No,No
CUST-04971,2024-06-04,June,6,Tuesday,Q2,26,Male,Kano,Lawyer,Retail,Investment Fund,USSD,207000,408000,58,3,11,790,8.9,400,Yes,No
CUST-04972,2024-09-19,September,9,Thursday,Q3,41,Female,Enugu,Doctor,Corporate,Fixed Deposit,USSD,1403000,18056000,54,1,30,850,8.5,2800,No,No
CUST-04973,2024-04-26,April,4,Friday,Q2,19,Male,Ibadan,Civil Servant,Student,Insurance Plan,Mobile App,10000,10000,107,1,38,365,6.1,0,No,No
CUST-04974,2024-05-25,May,5,Saturday,Q2,29,Male,Enugu,Doctor,Retail,Investment Fund,USSD,49000,552000,17,2,23,550,6.9,100,No,No
CUST-04975,2024-08-13,August,8,Tuesday,Q3,56,Male,Kano,Trader,SME,Investment Fund,USSD,106000,793000,47,4,4,662,6.8,200,No,No
CUST-04976,2024-12-28,December,12,Saturday,Q4,28,Male,Ibadan,Teacher,Retail,Mortgage,Mobile App,194000,1310000,46,1,25,566,8.8,200,No,No
CUST-04977,2024-06-16,June,6,Sunday,Q2,34,Female,Enugu,Doctor,Premium,Insurance Plan,USSD,454000,464000,83,1,34,456,8.4,900,No,No
CUST-04978,2024-08-11,August,8,Sunday,Q3,31,Female,Enugu,Accountant,Premium,Mobile Loan,USSD,208000,1451000,43,2,36,542,8.9,400,Yes,No
CUST-04979,2024-07-30,July,7,Tuesday,Q3,29,Female,Port Harcourt,Student,Student,Credit Card,Web Portal,15000,131000,34,1,19,533,8.5,0,No,No
CUST-04980,2024-01-15,January,1,Monday,Q1,26,Female,Lagos,Accountant,Retail,Mobile Loan,USSD,44000,356000,24,4,33,457,5.7,100,No,No
CUST-04981,2024-04-16,April,4,Tuesday,Q2,43,Male,Enugu,Farmer,Retail,Mobile Loan,Branch,136000,1818000,112,1,18,573,9.0,400,No,No
CUST-04982,2024-01-10,January,1,Wednesday,Q1,31,Female,Port Harcourt,Teacher,Retail,Credit Card,Web Portal,42000,574000,3,1,32,654,6.0,100,No,No
CUST-04983,2024-08-04,August,8,Sunday,Q3,45,Female,Lagos,Entrepreneur,SME,Mobile Loan,Branch,1379000,19867000,41,1,21,550,8.5,4100,No,No
CUST-04984,2024-04-20,April,4,Saturday,Q2,39,Male,Kano,Accountant,Corporate,Insurance Plan,Branch,1755000,20092000,85,4,29,632,10.0,5300,No,No
CUST-04985,2024-09-24,September,9,Tuesday,Q3,25,Male,Enugu,Civil Servant,Retail,Insurance Plan,Web Portal,249000,516000,77,4,1,535,7.8,400,Yes,No
CUST-04986,2024-10-19,October,10,Saturday,Q4,54,Male,Ibadan,Student,Student,Credit Card,USSD,12000,19000,1,4,10,429,5.4,0,Yes,No
CUST-04987,2024-12-03,December,12,Tuesday,Q4,23,Male,Ibadan,Trader,Student,Fixed Deposit,USSD,16000,83000,88,2,19,603,6.7,0,Yes,No
CUST-04988,2024-03-14,March,3,Thursday,Q1,41,Male,Port Harcourt,Accountant,Corporate,Credit Card,Mobile App,651000,564000,24,3,40,776,7.0,700,No,No
CUST-04989,2024-03-24,March,3,Sunday,Q1,26,Female,Ibadan,Teacher,Retail,Mortgage,USSD,68000,684000,16,1,22,529,6.9,100,No,No
CUST-04990,2024-12-19,December,12,Thursday,Q4,55,Female,Abuja,Engineer,Premium,Insurance Plan,Agent Banking,3723000,29591000,71,4,21,527,4.9,9300,No,No
CUST-04991,2024-04-08,April,4,Monday,Q2,28,Male,Enugu,Engineer,Retail,Fixed Deposit,USSD,141000,2054000,40,3,29,720,4.5,300,Yes,No
CUST-04992,2024-12-12,December,12,Thursday,Q4,38,Female,Enugu,Accountant,Corporate,Fixed Deposit,Branch,6980000,87420000,70,3,32,804,6.1,20900,Yes,No
CUST-04993,2024-04-20,April,4,Saturday,Q2,23,Male,Port Harcourt,Student,Student,Mortgage,Mobile App,13000,29000,3,2,23,416,7.0,0,Yes,No
CUST-04994,2024-07-25,July,7,Thursday,Q3,45,Male,Port Harcourt,Doctor,Premium,Fixed Deposit,Mobile App,429000,3843000,21,1,36,771,6.8,400,No,No
CUST-04995,2024-03-17,March,3,Sunday,Q1,53,Female,Abuja,Accountant,Premium,Insurance Plan,Web Portal,641000,3245000,115,5,44,732,6.0,1000,No,No
CUST-04996,2024-10-09,October,10,Wednesday,Q4,63,Male,Lagos,Accountant,Premium,Fixed Deposit,Mobile App,960000,5337000,90,3,38,558,6.9,1000,No,No
CUST-04997,2024-06-19,June,6,Wednesday,Q2,39,Male,Kano,Civil Servant,Retail,Mortgage,Web Portal,51000,366000,39,2,2,563,6.8,100,No,No
CUST-04998,2024-09-24,September,9,Tuesday,Q3,35,Female,Kano,Trader,SME,Insurance Plan,Agent Banking,531000,6892000,115,3,26,655,4.9,1300,Yes,No
CUST-04999,2024-03-07,March,3,Thursday,Q1,34,Male,Enugu,Trader,SME,Investment Fund,Branch,541000,7372000,29,3,14,596,7.7,1600,No,No
CUST-05000,2024-12-19,December,12,Thursday,Q4,39,Female,Enugu,Entrepreneur,SME,Fixed Deposit,Web Portal,517000,5144000,55,1,33,649,9.0,800,No,No
CUST-05001,2024-09-14,September,9,Saturday,Q3,27,Male,Port Harcourt,Accountant,Retail,Mobile Loan,Mobile App,113000,1155000,118,2,14,585,7.4,100,No,No
CUST-05002,2024-07-27,July,7,Saturday,Q3,41,Male,Lagos,Civil Servant,Retail,Investment Fund,Web Portal,150000,726000,102,1,3,442,7.9,200,Yes,No
CUST-05003,2024-11-17,November,11,Sunday,Q4,30,Male,Kano,Civil Servant,Retail,Fixed Deposit,Web Portal,413000,3301000,113,3,6,759,9.0,600,No,No
CUST-05004,2024-07-23,July,7,Tuesday,Q3,22,Male,Ibadan,Entrepreneur,Student,Current Account,Branch,18000,201000,17,3,10,485,7.6,100,No,No
CUST-05005,2024-10-17,October,10,Thursday,Q4,46,Male,Abuja,Teacher,Retail,Credit Card,USSD,367000,4053000,51,2,9,762,6.9,700,No,No
CUST-05006,2024-10-26,October,10,Saturday,Q4,32,Male,Ibadan,Entrepreneur,SME,Mobile Loan,Mobile App,131000,1287000,56,1,9,756,7.8,100,No,No
CUST-05007,2024-03-11,March,3,Monday,Q1,33,Male,Kano,Engineer,Premium,Credit Card,USSD,1012000,11939000,56,2,41,694,7.2,2000,No,No
CUST-05008,2024-01-23,January,1,Tuesday,Q1,53,Male,Port Harcourt,Accountant,Corporate,Investment Fund,Branch,8746000,99849000,34,2,31,766,7.2,26200,No,No
CUST-05009,2024-10-03,October,10,Thursday,Q4,18,Male,Abuja,Farmer,Student,Fixed Deposit,Mobile App,23000,103000,105,3,26,567,5.9,0,No,No
CUST-05010,2024-08-14,August,8,Wednesday,Q3,31,Female,Abuja,Engineer,Premium,Current Account,Mobile App,464000,6806000,24,4,13,578,7.5,500,No,No
CUST-05011,2024-09-19,September,9,Thursday,Q3,49,Male,Kano,Entrepreneur,SME,Credit Card,Agent Banking,1512000,12616000,88,1,8,661,2.9,3800,No,No
CUST-05012,2024-10-31,October,10,Thursday,Q4,27,Female,Lagos,Farmer,Retail,Insurance Plan,Branch,742000,1310000,8,2,24,687,5.2,2200,No,No
CUST-05013,2024-05-09,May,5,Thursday,Q2,22,Male,Port Harcourt,Entrepreneur,Student,Mobile Loan,Agent Banking,5000,58000,53,2,37,302,6.9,0,No,No
CUST-05014,2024-02-24,February,2,Saturday,Q1,51,Female,Lagos,Doctor,Premium,Savings Account,Mobile App,2222000,21917000,24,1,13,770,5.3,2200,No,No
CUST-05015,2024-11-27,November,11,Wednesday,Q4,51,Female,Kano,Doctor,Premium,Investment Fund,Web Portal,418000,1778000,105,1,15,568,4.7,600,Yes,No
CUST-05016,2024-06-17,June,6,Monday,Q2,23,Female,Kano,Civil Servant,Student,Investment Fund,Mobile App,10000,66000,89,4,29,319,3.7,0,Yes,No
CUST-05017,2024-12-05,December,12,Thursday,Q4,27,Male,Lagos,Entrepreneur,SME,Mortgage,Mobile App,279000,2642000,77,4,27,639,4.7,300,No,No
